STORE_ID,SKU,TRAN_DATE,UNIT_SALES,REVENUE
STORE_005,SKU20001,2025-06-11,11,41.69
STORE_005,SKU20001,2025-06-12,9,34.11
STORE_005,SKU20001,2025-06-13,9,34.11
STORE_005,SKU20001,2025-06-14,14,53.06
STORE_005,SKU20002,2025-04-20,5,29.95
STORE_005,SKU20002,2025-04-21,5,29.95
STORE_005,SKU20002,2025-04-23,3,17.97
STORE_005,SKU20002,2025-04-24,3,17.97
STORE_005,SKU20002,2025-04-25,3,17.97
STORE_005,SKU20002,2025-04-26,8,47.92
STORE_005,SKU20002,2025-04-27,4,23.96
STORE_005,SKU20002,2025-04-28,1,5.99
STORE_005,SKU20002,2025-04-29,5,29.95
STORE_005,SKU20002,2025-05-01,3,17.97
STORE_005,SKU20002,2025-05-02,6,35.94
STORE_005,SKU20002,2025-05-03,5,29.95
STORE_005,SKU20002,2025-05-04,5,29.95
STORE_005,SKU20002,2025-05-05,5,29.95
STORE_005,SKU20002,2025-05-06,5,29.95
STORE_005,SKU20002,2025-05-07,2,11.98
STORE_005,SKU20002,2025-05-08,7,41.93
STORE_005,SKU20002,2025-05-09,4,23.96
STORE_005,SKU20002,2025-05-10,5,29.95
STORE_005,SKU20002,2025-05-11,3,17.97
STORE_005,SKU20002,2025-05-12,7,41.93
STORE_005,SKU20002,2025-05-13,4,23.96
STORE_005,SKU20002,2025-05-14,8,47.92
STORE_005,SKU20002,2025-05-15,4,23.96
STORE_005,SKU20002,2025-05-16,6,35.94
STORE_005,SKU20002,2025-05-17,5,29.95
STORE_005,SKU20002,2025-05-18,3,17.97
STORE_005,SKU20002,2025-05-19,5,29.95
STORE_005,SKU20002,2025-05-20,5,29.95
STORE_005,SKU20002,2025-05-22,2,11.98
STORE_005,SKU20002,2025-05-23,7,41.93
STORE_005,SKU20002,2025-05-24,5,29.95
STORE_005,SKU20002,2025-05-25,7,41.93
STORE_005,SKU20002,2025-05-26,9,53.91
STORE_005,SKU20002,2025-05-28,5,29.95
STORE_005,SKU20002,2025-05-30,4,23.96
STORE_005,SKU20002,2025-05-31,8,47.92
STORE_005,SKU20002,2025-06-01,6,35.94
STORE_005,SKU20002,2025-06-02,5,29.95
STORE_005,SKU20002,2025-06-03,5,29.95
STORE_005,SKU20002,2025-06-04,6,35.94
STORE_005,SKU20002,2025-06-05,2,11.98
STORE_005,SKU20002,2025-06-06,5,29.95
STORE_005,SKU20002,2025-06-07,5,29.95
STORE_005,SKU20002,2025-06-08,4,23.96
STORE_005,SKU20002,2025-06-09,5,29.95
STORE_005,SKU20002,2025-06-10,2,11.98
STORE_005,SKU20002,2025-06-11,3,17.97
STORE_005,SKU20002,2025-06-12,10,59.9
STORE_005,SKU20002,2025-06-13,4,23.96
STORE_005,SKU20002,2025-06-14,5,29.95
STORE_005,SKU20003,2025-04-20,4,19.96
STORE_005,SKU20003,2025-04-21,4,19.96
STORE_005,SKU20003,2025-04-22,2,9.98
STORE_005,SKU20003,2025-04-23,5,24.95
STORE_005,SKU20003,2025-04-24,3,14.97
STORE_005,SKU20003,2025-04-25,6,29.94
STORE_005,SKU20003,2025-04-26,5,24.95
STORE_005,SKU20003,2025-04-27,3,14.97
STORE_005,SKU20003,2025-04-28,1,4.99
STORE_005,SKU20003,2025-04-29,1,4.99
STORE_005,SKU20003,2025-05-01,3,14.97
STORE_005,SKU20003,2025-05-02,2,9.98
STORE_005,SKU20003,2025-05-03,4,19.96
STORE_005,SKU20003,2025-05-04,3,14.97
STORE_005,SKU20003,2025-05-05,2,9.98
STORE_005,SKU20003,2025-05-06,4,19.96
STORE_005,SKU20003,2025-05-07,6,29.94
STORE_005,SKU20003,2025-05-08,5,24.95
STORE_005,SKU20003,2025-05-09,4,19.96
STORE_005,SKU20003,2025-05-10,5,24.95
STORE_005,SKU20003,2025-05-11,4,19.96
STORE_005,SKU20003,2025-05-13,4,19.96
STORE_005,SKU20003,2025-05-14,4,19.96
STORE_005,SKU20003,2025-05-15,4,19.96
STORE_005,SKU20003,2025-05-16,2,9.98
STORE_005,SKU20003,2025-05-17,5,24.95
STORE_005,SKU20003,2025-05-18,2,9.98
STORE_005,SKU20003,2025-05-19,3,14.97
STORE_005,SKU20003,2025-05-20,3,14.97
STORE_005,SKU20003,2025-05-23,4,19.96
STORE_005,SKU20003,2025-05-24,2,9.98
STORE_005,SKU20003,2025-05-25,3,14.97
STORE_005,SKU20003,2025-05-26,3,14.97
STORE_005,SKU20003,2025-05-28,2,9.98
STORE_005,SKU20003,2025-05-29,1,4.99
STORE_005,SKU20003,2025-05-30,4,19.96
STORE_005,SKU20003,2025-05-31,3,14.97
STORE_005,SKU20003,2025-06-01,2,9.98
STORE_005,SKU20003,2025-06-02,4,19.96
STORE_005,SKU20003,2025-06-03,1,4.99
STORE_005,SKU20003,2025-06-04,2,9.98
STORE_005,SKU20003,2025-06-05,3,14.97
STORE_005,SKU20003,2025-06-06,2,9.98
STORE_005,SKU20003,2025-06-07,8,39.92
STORE_005,SKU20003,2025-06-08,4,19.96
STORE_005,SKU20003,2025-06-09,3,14.97
STORE_005,SKU20003,2025-06-11,2,9.98
STORE_005,SKU20003,2025-06-12,1,4.99
STORE_005,SKU20003,2025-06-13,3,14.97
STORE_005,SKU20003,2025-06-14,3,14.97
STORE_005,SKU20004,2025-04-20,4,17.16
STORE_005,SKU20004,2025-04-21,3,12.87
STORE_005,SKU20004,2025-04-22,4,17.16
STORE_005,SKU20004,2025-04-23,7,30.03
STORE_005,SKU20004,2025-04-24,11,47.19
STORE_005,SKU20004,2025-04-25,6,25.74
STORE_005,SKU20004,2025-04-26,5,21.45
STORE_005,SKU20004,2025-04-29,5,21.45
STORE_005,SKU20004,2025-04-30,7,30.03
STORE_005,SKU20004,2025-05-01,5,21.45
STORE_005,SKU20004,2025-05-02,8,34.32
STORE_005,SKU20004,2025-05-03,11,47.19
STORE_005,SKU20004,2025-05-04,3,12.87
STORE_005,SKU20004,2025-05-05,4,17.16
STORE_005,SKU20004,2025-05-06,4,17.16
STORE_005,SKU20004,2025-05-07,8,34.32
STORE_005,SKU20004,2025-05-08,5,21.45
STORE_005,SKU20004,2025-05-09,7,30.03
STORE_005,SKU20004,2025-05-11,7,30.03
STORE_005,SKU20004,2025-05-12,4,17.16
STORE_005,SKU20004,2025-05-13,1,4.29
STORE_005,SKU20004,2025-05-14,5,21.45
STORE_005,SKU20004,2025-05-15,8,34.32
STORE_005,SKU20004,2025-05-16,4,17.16
STORE_005,SKU20004,2025-05-18,8,34.32
STORE_005,SKU20004,2025-05-19,6,25.74
STORE_005,SKU20004,2025-05-20,7,30.03
STORE_005,SKU20004,2025-05-21,6,25.74
STORE_005,SKU20004,2025-05-22,9,38.61
STORE_005,SKU20004,2025-05-23,1,4.29
STORE_005,SKU20004,2025-05-24,5,21.45
STORE_005,SKU20004,2025-05-25,7,30.03
STORE_005,SKU20004,2025-05-26,5,21.45
STORE_005,SKU20004,2025-05-27,9,38.61
STORE_005,SKU20004,2025-05-28,4,17.16
STORE_005,SKU20004,2025-05-29,6,25.74
STORE_005,SKU20004,2025-05-30,4,17.16
STORE_005,SKU20004,2025-05-31,6,25.74
STORE_005,SKU20004,2025-06-01,3,12.87
STORE_005,SKU20004,2025-06-02,3,12.87
STORE_005,SKU20004,2025-06-03,10,42.9
STORE_005,SKU20004,2025-06-04,5,21.45
STORE_005,SKU20004,2025-06-05,5,21.45
STORE_005,SKU20004,2025-06-07,5,21.45
STORE_005,SKU20004,2025-06-08,3,12.87
STORE_005,SKU20004,2025-06-09,7,30.03
STORE_005,SKU20004,2025-06-10,8,34.32
STORE_005,SKU20004,2025-06-11,8,34.32
STORE_005,SKU20004,2025-06-12,6,25.74
STORE_005,SKU20004,2025-06-13,2,8.58
STORE_005,SKU20004,2025-06-14,3,12.87
STORE_005,SKU20005,2025-04-20,10,39.9
STORE_005,SKU20005,2025-04-21,10,39.9
STORE_005,SKU20005,2025-04-22,17,67.83
STORE_005,SKU20005,2025-04-23,13,51.87
STORE_005,SKU20005,2025-04-24,12,47.88
STORE_005,SKU20005,2025-04-25,13,51.87
STORE_005,SKU20005,2025-04-26,17,67.83
STORE_005,SKU20005,2025-04-27,17,67.83
STORE_005,SKU20005,2025-04-28,12,47.88
STORE_005,SKU20005,2025-04-29,16,63.84
STORE_005,SKU20005,2025-04-30,11,43.89
STORE_005,SKU20005,2025-05-01,15,59.85
STORE_005,SKU20005,2025-05-02,16,63.84
STORE_005,SKU20005,2025-05-03,17,67.83
STORE_005,SKU20005,2025-05-04,11,43.89
STORE_005,SKU20005,2025-05-05,12,47.88
STORE_005,SKU20005,2025-05-06,6,23.94
STORE_005,SKU20005,2025-05-07,8,31.92
STORE_005,SKU20005,2025-05-08,11,43.89
STORE_005,SKU20005,2025-05-09,12,47.88
STORE_005,SKU20005,2025-05-10,15,59.85
STORE_005,SKU20005,2025-05-11,10,39.9
STORE_005,SKU20005,2025-05-12,12,47.88
STORE_005,SKU20005,2025-05-13,15,59.85
STORE_005,SKU20005,2025-05-14,13,51.87
STORE_005,SKU20005,2025-05-15,14,55.86
STORE_005,SKU20005,2025-05-16,12,47.88
STORE_005,SKU20005,2025-05-17,12,47.88
STORE_005,SKU20005,2025-05-19,12,47.88
STORE_005,SKU20005,2025-05-20,12,47.88
STORE_005,SKU20005,2025-05-21,15,59.85
STORE_005,SKU20005,2025-05-22,14,55.86
STORE_005,SKU20005,2025-05-23,13,51.87
STORE_005,SKU20005,2025-05-24,9,35.91
STORE_005,SKU20005,2025-05-25,11,43.89
STORE_005,SKU20005,2025-05-26,11,43.89
STORE_005,SKU20005,2025-05-27,13,51.87
STORE_005,SKU20005,2025-05-28,18,71.82
STORE_005,SKU20005,2025-05-29,12,47.88
STORE_005,SKU20005,2025-05-30,15,59.85
STORE_005,SKU20005,2025-05-31,14,55.86
STORE_005,SKU20005,2025-06-01,16,63.84
STORE_005,SKU20005,2025-06-02,12,47.88
STORE_005,SKU20005,2025-06-03,9,35.91
STORE_005,SKU20005,2025-06-04,14,55.86
STORE_005,SKU20005,2025-06-05,14,55.86
STORE_005,SKU20005,2025-06-06,8,31.92
STORE_005,SKU20005,2025-06-07,14,55.86
STORE_005,SKU20005,2025-06-08,14,55.86
STORE_005,SKU20005,2025-06-09,10,39.9
STORE_005,SKU20005,2025-06-10,9,35.91
STORE_005,SKU20005,2025-06-11,13,51.87
STORE_005,SKU20005,2025-06-12,17,67.83
STORE_005,SKU20005,2025-06-13,14,55.86
STORE_005,SKU20005,2025-06-14,9,35.91
STORE_005,SKU20006,2025-04-20,7,20.93
STORE_005,SKU20006,2025-04-21,6,17.94
STORE_005,SKU20006,2025-04-22,3,8.97
STORE_005,SKU20006,2025-04-23,7,20.93
STORE_005,SKU20006,2025-04-24,1,2.99
STORE_005,SKU20006,2025-04-25,3,8.97
STORE_005,SKU20006,2025-04-27,4,11.96
STORE_005,SKU20006,2025-04-28,5,14.95
STORE_005,SKU20006,2025-04-29,2,5.98
STORE_005,SKU20006,2025-04-30,6,17.94
STORE_005,SKU20006,2025-05-01,3,8.97
STORE_005,SKU20006,2025-05-02,5,14.95
STORE_005,SKU20006,2025-05-03,6,17.94
STORE_005,SKU20006,2025-05-04,2,5.98
STORE_005,SKU20006,2025-05-05,5,14.95
STORE_005,SKU20006,2025-05-06,2,5.98
STORE_005,SKU20006,2025-05-08,5,14.95
STORE_005,SKU20006,2025-05-09,7,20.93
STORE_005,SKU20006,2025-05-10,4,11.96
STORE_005,SKU20006,2025-05-12,3,8.97
STORE_005,SKU20006,2025-05-13,2,5.98
STORE_005,SKU20006,2025-05-14,6,17.94
STORE_005,SKU20006,2025-05-15,4,11.96
STORE_005,SKU20006,2025-05-16,2,5.98
STORE_005,SKU20006,2025-05-17,5,14.95
STORE_005,SKU20006,2025-05-18,4,11.96
STORE_005,SKU20006,2025-05-19,4,11.96
STORE_005,SKU20006,2025-05-20,3,8.97
STORE_005,SKU20006,2025-05-21,7,20.93
STORE_005,SKU20006,2025-05-22,4,11.96
STORE_005,SKU20006,2025-05-23,5,14.95
STORE_005,SKU20006,2025-05-24,6,17.94
STORE_005,SKU20006,2025-05-25,4,11.96
STORE_005,SKU20006,2025-05-26,6,17.94
STORE_005,SKU20006,2025-05-27,5,14.95
STORE_005,SKU20006,2025-05-29,2,5.98
STORE_005,SKU20006,2025-05-30,4,11.96
STORE_005,SKU20006,2025-05-31,4,11.96
STORE_005,SKU20006,2025-06-01,3,8.97
STORE_005,SKU20006,2025-06-02,4,11.96
STORE_005,SKU20006,2025-06-03,3,8.97
STORE_005,SKU20006,2025-06-04,4,11.96
STORE_005,SKU20006,2025-06-06,4,11.96
STORE_005,SKU20006,2025-06-08,3,8.97
STORE_005,SKU20006,2025-06-09,5,14.95
STORE_005,SKU20006,2025-06-11,1,2.99
STORE_005,SKU20006,2025-06-12,4,11.96
STORE_005,SKU20006,2025-06-14,4,11.96
STORE_005,SKU20007,2025-04-20,1,3.49
STORE_005,SKU20007,2025-04-21,4,13.96
STORE_005,SKU20007,2025-04-22,5,17.45
STORE_005,SKU20007,2025-04-23,3,10.47
STORE_005,SKU20007,2025-04-24,3,10.47
STORE_005,SKU20007,2025-04-25,8,27.92
STORE_005,SKU20007,2025-04-26,2,6.98
STORE_005,SKU20007,2025-04-27,5,17.45
STORE_005,SKU20007,2025-04-28,5,17.45
STORE_005,SKU20007,2025-04-30,4,13.96
STORE_005,SKU20007,2025-05-01,4,13.96
STORE_005,SKU20007,2025-05-02,3,10.47
STORE_005,SKU20007,2025-05-03,7,24.43
STORE_005,SKU20007,2025-05-04,7,24.43
STORE_005,SKU20007,2025-05-06,6,20.94
STORE_005,SKU20007,2025-05-07,6,20.94
STORE_005,SKU20007,2025-05-09,4,13.96
STORE_005,SKU20007,2025-05-10,5,17.45
STORE_005,SKU20007,2025-05-11,4,13.96
STORE_005,SKU20007,2025-05-12,3,10.47
STORE_005,SKU20007,2025-05-13,4,13.96
STORE_005,SKU20007,2025-05-14,6,20.94
STORE_005,SKU20007,2025-05-15,4,13.96
STORE_005,SKU20007,2025-05-17,6,20.94
STORE_005,SKU20007,2025-05-18,6,20.94
STORE_005,SKU20007,2025-05-19,6,20.94
STORE_005,SKU20007,2025-05-20,8,27.92
STORE_005,SKU20007,2025-05-21,3,10.47
STORE_005,SKU20007,2025-05-22,5,17.45
STORE_005,SKU20007,2025-05-23,3,10.47
STORE_005,SKU20007,2025-05-24,5,17.45
STORE_005,SKU20007,2025-05-25,3,10.47
STORE_005,SKU20007,2025-05-26,2,6.98
STORE_005,SKU20007,2025-05-27,6,20.94
STORE_005,SKU20007,2025-05-29,7,24.43
STORE_005,SKU20007,2025-05-30,5,17.45
STORE_005,SKU20007,2025-05-31,3,10.47
STORE_005,SKU20007,2025-06-01,6,20.94
STORE_005,SKU20007,2025-06-02,4,13.96
STORE_005,SKU20007,2025-06-03,3,10.47
STORE_005,SKU20007,2025-06-04,7,24.43
STORE_005,SKU20007,2025-06-05,6,20.94
STORE_005,SKU20007,2025-06-06,3,10.47
STORE_005,SKU20007,2025-06-08,6,20.94
STORE_005,SKU20007,2025-06-10,3,10.47
STORE_005,SKU20007,2025-06-11,3,10.47
STORE_005,SKU20007,2025-06-12,5,17.45
STORE_005,SKU20007,2025-06-13,2,6.98
STORE_005,SKU20007,2025-06-14,3,10.47
STORE_005,SKU30000,2025-04-21,1,12.99
STORE_005,SKU30000,2025-04-24,1,12.99
STORE_005,SKU30000,2025-04-25,3,38.97
STORE_005,SKU30000,2025-04-26,2,25.98
STORE_005,SKU30000,2025-05-01,1,12.99
STORE_005,SKU30000,2025-05-03,1,12.99
STORE_005,SKU30000,2025-05-07,1,12.99
STORE_005,SKU30000,2025-05-10,1,12.99
STORE_005,SKU30000,2025-05-13,1,12.99
STORE_005,SKU30000,2025-05-14,1,12.99
STORE_005,SKU30000,2025-05-16,1,12.99
STORE_005,SKU30000,2025-05-17,2,25.98
STORE_005,SKU30000,2025-05-23,2,25.98
STORE_005,SKU30000,2025-05-25,2,25.98
STORE_005,SKU30000,2025-05-28,1,12.99
STORE_005,SKU30000,2025-05-29,1,12.99
STORE_005,SKU30000,2025-05-30,1,12.99
STORE_005,SKU30000,2025-05-31,1,12.99
STORE_005,SKU30000,2025-06-02,1,12.99
STORE_005,SKU30000,2025-06-07,1,12.99
STORE_005,SKU30000,2025-06-12,1,12.99
STORE_005,SKU30001,2025-04-20,5,44.95
STORE_005,SKU30001,2025-04-21,3,26.97
STORE_005,SKU30001,2025-04-23,3,26.97
STORE_005,SKU30001,2025-04-25,2,17.98
STORE_005,SKU30001,2025-04-27,4,35.96
STORE_005,SKU30001,2025-04-28,3,26.97
STORE_005,SKU30001,2025-04-29,5,44.95
STORE_005,SKU30001,2025-05-01,1,8.99
STORE_005,SKU30001,2025-05-02,2,17.98
STORE_005,SKU30001,2025-05-03,4,35.96
STORE_005,SKU30001,2025-05-04,4,35.96
STORE_005,SKU30001,2025-05-05,3,26.97
STORE_005,SKU30001,2025-05-07,1,8.99
STORE_005,SKU30001,2025-05-08,2,17.98
STORE_005,SKU30001,2025-05-09,4,35.96
STORE_005,SKU30001,2025-05-10,3,26.97
STORE_005,SKU30001,2025-05-11,4,35.96
STORE_005,SKU30001,2025-05-12,2,17.98
STORE_005,SKU30001,2025-05-13,2,17.98
STORE_005,SKU30001,2025-05-14,5,44.95
STORE_005,SKU30001,2025-05-15,4,35.96
STORE_005,SKU30001,2025-05-17,4,35.96
STORE_005,SKU30001,2025-05-18,4,35.96
STORE_005,SKU30001,2025-05-19,2,17.98
STORE_005,SKU30001,2025-05-21,4,35.96
STORE_005,SKU30001,2025-05-22,1,8.99
STORE_005,SKU30001,2025-05-23,4,35.96
STORE_005,SKU30001,2025-05-24,2,17.98
STORE_005,SKU30001,2025-05-25,4,35.96
STORE_005,SKU30001,2025-05-27,1,8.99
STORE_005,SKU30001,2025-05-28,4,35.96
STORE_005,SKU30001,2025-05-29,5,44.95
STORE_005,SKU30001,2025-05-30,4,35.96
STORE_005,SKU30001,2025-05-31,2,17.98
STORE_005,SKU30001,2025-06-01,5,44.95
STORE_005,SKU30001,2025-06-02,1,8.99
STORE_005,SKU30001,2025-06-03,4,35.96
STORE_005,SKU30001,2025-06-04,1,8.99
STORE_005,SKU30001,2025-06-05,2,17.98
STORE_005,SKU30001,2025-06-07,1,8.99
STORE_005,SKU30001,2025-06-08,4,35.96
STORE_005,SKU30001,2025-06-09,5,44.95
STORE_005,SKU30001,2025-06-11,4,35.96
STORE_005,SKU30001,2025-06-12,3,26.97
STORE_005,SKU30001,2025-06-13,3,26.97
STORE_005,SKU30001,2025-06-14,2,17.98
STORE_005,SKU30002,2025-04-20,3,23.97
STORE_005,SKU30002,2025-04-22,2,15.98
STORE_005,SKU30002,2025-04-23,1,7.99
STORE_005,SKU30002,2025-04-24,2,15.98
STORE_005,SKU30002,2025-04-26,4,31.96
STORE_005,SKU30002,2025-04-29,2,15.98
STORE_005,SKU30002,2025-05-01,2,15.98
STORE_005,SKU30002,2025-05-02,3,23.97
STORE_005,SKU30002,2025-05-03,2,15.98
STORE_005,SKU30002,2025-05-04,5,39.95
STORE_005,SKU30002,2025-05-05,3,23.97
STORE_005,SKU30002,2025-05-07,1,7.99
STORE_005,SKU30002,2025-05-08,2,15.98
STORE_005,SKU30002,2025-05-10,3,23.97
STORE_005,SKU30002,2025-05-11,3,23.97
STORE_005,SKU30002,2025-05-12,3,23.97
STORE_005,SKU30002,2025-05-14,3,23.97
STORE_005,SKU30002,2025-05-16,3,23.97
STORE_005,SKU30002,2025-05-17,1,7.99
STORE_005,SKU30002,2025-05-18,3,23.97
STORE_005,SKU30002,2025-05-19,4,31.96
STORE_005,SKU30002,2025-05-20,2,15.98
STORE_005,SKU30002,2025-05-23,2,15.98
STORE_005,SKU30002,2025-05-24,3,23.97
STORE_005,SKU30002,2025-05-25,4,31.96
STORE_005,SKU30002,2025-05-26,3,23.97
STORE_005,SKU30002,2025-05-28,2,15.98
STORE_005,SKU30002,2025-05-29,3,23.97
STORE_005,SKU30002,2025-05-30,3,23.97
STORE_005,SKU30002,2025-06-02,5,39.95
STORE_005,SKU30002,2025-06-04,1,7.99
STORE_005,SKU30002,2025-06-05,2,15.98
STORE_005,SKU30002,2025-06-07,4,31.96
STORE_005,SKU30002,2025-06-08,5,39.95
STORE_005,SKU30002,2025-06-10,6,47.94
STORE_005,SKU30002,2025-06-11,2,15.98
STORE_005,SKU30002,2025-06-12,2,15.98
STORE_005,SKU30002,2025-06-13,3,23.97
STORE_005,SKU30002,2025-06-14,6,47.94
STORE_005,SKU30003,2025-04-20,1,9.49
STORE_005,SKU30003,2025-04-21,1,9.49
STORE_005,SKU30003,2025-04-22,2,18.98
STORE_005,SKU30003,2025-04-25,2,18.98
STORE_005,SKU30003,2025-04-26,1,9.49
STORE_005,SKU30003,2025-04-28,1,9.49
STORE_005,SKU30003,2025-04-30,1,9.49
STORE_005,SKU30003,2025-05-05,1,9.49
STORE_005,SKU30003,2025-05-06,2,18.98
STORE_005,SKU30003,2025-05-09,1,9.49
STORE_005,SKU30003,2025-05-10,2,18.98
STORE_005,SKU30003,2025-05-11,2,18.98
STORE_005,SKU30003,2025-05-13,1,9.49
STORE_005,SKU30003,2025-05-15,1,9.49
STORE_005,SKU30003,2025-05-19,2,18.98
STORE_005,SKU30003,2025-05-21,2,18.98
STORE_005,SKU30003,2025-05-24,2,18.98
STORE_005,SKU30003,2025-05-25,3,28.47
STORE_005,SKU30003,2025-05-28,1,9.49
STORE_005,SKU30003,2025-05-29,2,18.98
STORE_005,SKU30003,2025-05-30,3,28.47
STORE_005,SKU30003,2025-06-02,3,28.47
STORE_005,SKU30003,2025-06-03,1,9.49
STORE_005,SKU30003,2025-06-04,2,18.98
STORE_005,SKU30003,2025-06-05,1,9.49
STORE_005,SKU30003,2025-06-07,1,9.49
STORE_005,SKU30003,2025-06-10,1,9.49
STORE_005,SKU30003,2025-06-11,1,9.49
STORE_005,SKU30003,2025-06-13,1,9.49
STORE_005,SKU30003,2025-06-14,3,28.47
STORE_005,SKU30004,2025-04-20,1,6.99
STORE_005,SKU30004,2025-04-21,1,6.99
STORE_005,SKU30004,2025-04-22,1,6.99
STORE_005,SKU30004,2025-04-25,2,13.98
STORE_005,SKU30004,2025-04-26,3,20.97
STORE_005,SKU30004,2025-04-27,1,6.99
STORE_005,SKU30004,2025-04-30,1,6.99
STORE_005,SKU30004,2025-05-01,3,20.97
STORE_005,SKU30004,2025-05-02,2,13.98
STORE_005,SKU30004,2025-05-04,2,13.98
STORE_005,SKU30004,2025-05-05,1,6.99
STORE_005,SKU30004,2025-05-07,3,20.97
STORE_005,SKU30004,2025-05-09,3,20.97
STORE_005,SKU30004,2025-05-10,3,20.97
STORE_005,SKU30004,2025-05-12,2,13.98
STORE_005,SKU30004,2025-05-14,4,27.96
STORE_005,SKU30004,2025-05-15,2,13.98
STORE_005,SKU30004,2025-05-16,3,20.97
STORE_005,SKU30004,2025-05-17,1,6.99
STORE_005,SKU30004,2025-05-18,2,13.98
STORE_005,SKU30004,2025-05-23,3,20.97
STORE_005,SKU30004,2025-05-24,1,6.99
STORE_005,SKU30004,2025-05-26,2,13.98
STORE_005,SKU30004,2025-05-27,1,6.99
STORE_005,SKU30004,2025-05-28,2,13.98
STORE_005,SKU30004,2025-05-29,1,6.99
STORE_005,SKU30004,2025-05-30,2,13.98
STORE_005,SKU30004,2025-06-01,1,6.99
STORE_005,SKU30004,2025-06-02,3,20.97
STORE_005,SKU30004,2025-06-03,2,13.98
STORE_005,SKU30004,2025-06-04,2,13.98
STORE_005,SKU30004,2025-06-05,2,13.98
STORE_005,SKU30004,2025-06-09,3,20.97
STORE_005,SKU40000,2025-04-21,5,14.95
STORE_005,SKU40000,2025-04-22,4,11.96
STORE_005,SKU40000,2025-04-23,2,5.98
STORE_005,SKU40000,2025-04-24,2,5.98
STORE_005,SKU40000,2025-04-26,2,5.98
STORE_005,SKU40000,2025-04-27,4,11.96
STORE_005,SKU40000,2025-04-29,4,11.96
STORE_005,SKU40000,2025-05-01,2,5.98
STORE_005,SKU40000,2025-05-02,1,2.99
STORE_005,SKU40000,2025-05-03,3,8.97
STORE_005,SKU40000,2025-05-04,2,5.98
STORE_005,SKU40000,2025-05-05,3,8.97
STORE_005,SKU40000,2025-05-06,6,17.94
STORE_005,SKU40000,2025-05-07,3,8.97
STORE_005,SKU40000,2025-05-08,3,8.97
STORE_005,SKU40000,2025-05-10,4,11.96
STORE_005,SKU40000,2025-05-11,2,5.98
STORE_005,SKU40000,2025-05-12,3,8.97
STORE_005,SKU40000,2025-05-13,3,8.97
STORE_005,SKU40000,2025-05-16,4,11.96
STORE_005,SKU40000,2025-05-17,6,17.94
STORE_005,SKU40000,2025-05-18,2,5.98
STORE_005,SKU40000,2025-05-19,4,11.96
STORE_005,SKU40000,2025-05-21,6,17.94
STORE_005,SKU40000,2025-05-22,1,2.99
STORE_005,SKU40000,2025-05-24,5,14.95
STORE_005,SKU40000,2025-05-25,2,5.98
STORE_005,SKU40000,2025-05-26,3,8.97
STORE_005,SKU40000,2025-05-27,3,8.97
STORE_005,SKU40000,2025-05-28,5,14.95
STORE_005,SKU40000,2025-05-29,4,11.96
STORE_005,SKU40000,2025-05-30,4,11.96
STORE_005,SKU40000,2025-05-31,4,11.96
STORE_005,SKU40000,2025-06-01,3,8.97
STORE_005,SKU40000,2025-06-02,3,8.97
STORE_005,SKU40000,2025-06-03,1,2.99
STORE_005,SKU40000,2025-06-04,2,5.98
STORE_005,SKU40000,2025-06-05,2,5.98
STORE_005,SKU40000,2025-06-06,3,8.97
STORE_005,SKU40000,2025-06-08,3,8.97
STORE_005,SKU40000,2025-06-09,4,11.96
STORE_005,SKU40000,2025-06-11,1,2.99
STORE_005,SKU40000,2025-06-12,3,8.97
STORE_005,SKU40000,2025-06-13,5,14.95
STORE_005,SKU40001,2025-04-20,2,11.98
STORE_005,SKU40001,2025-04-21,11,65.89
STORE_005,SKU40001,2025-04-22,2,11.98
STORE_005,SKU40001,2025-04-23,6,35.94
STORE_005,SKU40001,2025-04-24,8,47.92
STORE_005,SKU40001,2025-04-25,4,23.96
STORE_005,SKU40001,2025-04-26,10,59.9
STORE_005,SKU40001,2025-04-27,7,41.93
STORE_005,SKU40001,2025-04-28,10,59.9
STORE_005,SKU40001,2025-04-29,4,23.96
STORE_005,SKU40001,2025-05-01,4,23.96
STORE_005,SKU40001,2025-05-02,5,29.95
STORE_005,SKU40001,2025-05-03,7,41.93
STORE_005,SKU40001,2025-05-04,7,41.93
STORE_005,SKU40001,2025-05-05,5,29.95
STORE_005,SKU40001,2025-05-06,4,23.96
STORE_005,SKU40001,2025-05-07,6,35.94
STORE_005,SKU40001,2025-05-08,7,41.93
STORE_005,SKU40001,2025-05-09,8,47.92
STORE_005,SKU40001,2025-05-10,4,23.96
STORE_005,SKU40001,2025-05-11,6,35.94
STORE_005,SKU40001,2025-05-13,3,17.97
STORE_005,SKU40001,2025-05-14,5,29.95
STORE_005,SKU40001,2025-05-15,8,47.92
STORE_005,SKU40001,2025-05-17,6,35.94
STORE_005,SKU40001,2025-05-18,7,41.93
STORE_005,SKU40001,2025-05-19,8,47.92
STORE_005,SKU40001,2025-05-20,5,29.95
STORE_005,SKU40001,2025-05-21,4,23.96
STORE_005,SKU40001,2025-05-22,7,41.93
STORE_005,SKU40001,2025-05-23,8,47.92
STORE_005,SKU40001,2025-05-24,5,29.95
STORE_005,SKU40001,2025-05-25,4,23.96
STORE_005,SKU40001,2025-05-26,4,23.96
STORE_005,SKU40001,2025-05-27,6,35.94
STORE_005,SKU40001,2025-05-28,10,59.9
STORE_005,SKU40001,2025-05-30,7,41.93
